PROVINCIENAAM,PLEEGGEMEENTE,PAALGEGEVENS,OMSCHRIJVING_FEITGROEP,INSTROOM,FLEX
Noord-Brabant,Vught,3036 Vught N65 Helvoirtseweg thv hmp 7.0,Snelheid,1717
Noord-Brabant,Tilburg,3074 Tilburg Ringbaan Oost kruising Caspar Houbenstraat,Verkeerslicht,88
Noord-Brabant,Tilburg,3074 Tilburg Ringbaan Oost kruising Caspar Houbenstraat,Snelheid,3299
Noord-Brabant,Breda,3082 Breda Crogtdijk kruising Terheijdenseweg,Snelheid,485
Noord-Brabant,Breda,3082 Breda Crogtdijk kruising Terheijdenseweg,Verkeerslicht,165
Noord-Brabant,Tilburg,3122 Tilburg Heikantlaan kruising Telemannpad,Snelheid,1053
Noord-Brabant,Tilburg,3122 Tilburg Heikantlaan kruising Telemannpad,Verkeerslicht,48
Noord-Brabant,Tilburg,3123 Tilburg Heikantlaan kruising Bachpad,Snelheid,1802
Noord-Brabant,Tilburg,3123 Tilburg Heikantlaan kruising Bachpad,Verkeerslicht,43
Noord-Brabant,'s-Hertogenbosch,3128 's-Hertogenbosch Vlijmenseweg kruising Oude Vlijmenseweg,Snelheid,455
Noord-Brabant,'s-Hertogenbosch,3128 's-Hertogenbosch Vlijmenseweg kruising Oude Vlijmenseweg,Verkeerslicht,67
Noord-Brabant,'s-Hertogenbosch,3129 's-Hertogenbosch Vlijmenseweg kruising Deutersestraat,Snelheid,551
Noord-Brabant,'s-Hertogenbosch,3129 's-Hertogenbosch Vlijmenseweg kruising Deutersestraat,Verkeerslicht,103
Noord-Brabant,'s-Hertogenbosch,3132 's-Hertogenbosch Graafseweg kruising Grobbendoncklaan,Verkeerslicht,125
Noord-Brabant,'s-Hertogenbosch,3132 's-Hertogenbosch Graafseweg kruising Grobbendoncklaan,Snelheid,2
Noord-Brabant,Eindhoven,3147 Eindhoven Boschdijk kruising Pieter Zeemanstraat,Snelheid,290
Noord-Brabant,Eindhoven,3147 Eindhoven Boschdijk kruising Pieter Zeemanstraat,Verkeerslicht,178
Noord-Brabant,Eindhoven,3151 Eindhoven Boutenslaan kruising Hoogstraat,Snelheid,92
Noord-Brabant,Eindhoven,3151 Eindhoven Boutenslaan kruising Hoogstraat,Verkeerslicht,114
Noord-Brabant,Eindhoven,3154 Eindhoven Anthony Fokkerweg kruising Achtseweg Zuid,Verkeerslicht,6
Noord-Brabant,Eindhoven,3154 Eindhoven Anthony Fokkerweg kruising Achtseweg Zuid,Snelheid,55
Noord-Brabant,Helmond,3159 Helmond Kanaaldijk Noord-West kruising Oostende,Snelheid,61
Noord-Brabant,Helmond,3159 Helmond Kanaaldijk Noord-West kruising Oostende,Verkeerslicht,55
Noord-Brabant,Helmond,3169 Helmond N270 Deurneseweg kruising Deltaweg,Snelheid,612
Noord-Brabant,Helmond,3169 Helmond N270 Deurneseweg kruising Deltaweg,Verkeerslicht,61
Noord-Brabant,Helmond,3170 Helmond N270 Deurneseweg kruising Weg door de Rijpel,Verkeerslicht,42
Noord-Brabant,Helmond,3170 Helmond N270 Deurneseweg kruising Weg door de Rijpel,Snelheid,298
Noord-Brabant,Nuenen ca,3175 Nuenen ca Smits van Oyenlaan kruising Vincent van Goghstraat,Verkeerslicht,52
Noord-Brabant,Nuenen ca,3175 Nuenen ca Smits van Oyenlaan kruising Vincent van Goghstraat,Snelheid,627
Noord-Brabant,Breda,3330 Breda Westerparklaan kruising Heilaarpark,Verkeerslicht,70
Noord-Brabant,Breda,3330 Breda Westerparklaan kruising Heilaarpark,Snelheid,1206
Noord-Brabant,Breda,3331 Breda Westerparklaan kruising Weerschijnvlinder,Verkeerslicht,65
Noord-Brabant,Breda,3331 Breda Westerparklaan kruising Weerschijnvlinder,Snelheid,868
Noord-Brabant,Roosendaal,3338 Roosendaal Van Beethovenlaan kruising Strausslaan richting A58,Verkeerslicht,458
Noord-Brabant,Roosendaal,3338 Roosendaal Van Beethovenlaan kruising Strausslaan richting A58,Snelheid,1850
Noord-Brabant,Roosendaal,3340 Roosendaal Burg. Freijterslaan kruising Jan Vermeerlaan richting centrum,Verkeerslicht,507
Noord-Brabant,Roosendaal,3340 Roosendaal Burg. Freijterslaan kruising Jan Vermeerlaan richting centrum,Snelheid,902
Noord-Brabant,Roosendaal,3341 Roosendaal Burg. Freijterslaan kruising Jan Vermeerlaan richting A17,Verkeerslicht,145
Noord-Brabant,Roosendaal,3341 Roosendaal Burg. Freijterslaan kruising Jan Vermeerlaan richting A17,Snelheid,457
Noord-Brabant,Tilburg,3494 Tilburg N282 Bredaseweg kruising Zwartvenseweg,Verkeerslicht,70
Noord-Brabant,Tilburg,3494 Tilburg N282 Bredaseweg kruising Zwartvenseweg,Snelheid,320
Noord-Brabant,Tilburg,3495 Tilburg Ringbaan West kruising Bredaseweg,Verkeerslicht,408
Noord-Brabant,Tilburg,3495 Tilburg Ringbaan West kruising Bredaseweg,Snelheid,1140
Noord-Brabant,'s-Hertogenbosch,3500 's-Hertogenbosch Orthenseweg kruising Citadellaan,Verkeerslicht,64
Noord-Brabant,'s-Hertogenbosch,3500 's-Hertogenbosch Orthenseweg kruising Citadellaan,Snelheid,417
Noord-Brabant,Eindhoven,3511 Eindhoven Botenlaan kruising Strijpsestraat,Snelheid,44
Noord-Brabant,Eindhoven,3511 Eindhoven Botenlaan kruising Strijpsestraat,Verkeerslicht,58
Noord-Brabant,Tilburg,3701 Tilburg N65 Bosscheweg thv hmp 16.4 ri Den Bosch,Snelheid,2558
Noord-Brabant,Tilburg,3705 Tilburg N65 Rijksweg thv hmp 14.9 richting Den Bosch,Snelheid,1931
Noord-Brabant,Tilburg,3706 Tilburg N65 Rijksweg thv hmp 14.9 richting Tilburg,Snelheid,924
Noord-Brabant,Boxtel,3709 Boxtel Bosscheweg thv perceel 74,Snelheid,928
Noord-Brabant,Oisterwijk,3711 Oisterwijk N65 Rijksweg thv hmp 13.4 richting Tilburg,Snelheid,804
Noord-Brabant,Oisterwijk,3712 Oisterwijk N65 Rijksweg thv hmp 13.4 richting Den Bosch,Snelheid,990
Noord-Brabant,Vught,3714 Vught N65 Rijksweg thv hmp 10.3 richting Tilburg,Snelheid,1760
Noord-Brabant,Vught,3715 Vught N65 Helvoirtseweg thv hmp 5.0 richting Tilburg,Snelheid,2262
Noord-Brabant,Eindhoven,3718 Eindhoven John F. Kennedylaan thv Heeghtakker ri Centrum,Snelheid,9663
Noord-Brabant,Breda,3891 Breda Backer en Ruebweg Kruising Emerparklaan richting A16,Snelheid,935
Noord-Brabant,Breda,3891 Breda Backer en Ruebweg Kruising Emerparklaan richting A16,Verkeerslicht,22
Noord-Brabant,Breda,3892 Breda Backer en Ruebweg Kruising Westerparkln ri Hoge Vucht,Verkeerslicht,95
Noord-Brabant,Breda,3892 Breda Backer en Ruebweg Kruising Westerparkln ri Hoge Vucht,Snelheid,310
Noord-Brabant,Boxtel,6301 Boxtel Eindhovenseweg thv perceel 28,Snelheid,2716
Noord-Brabant,Eindhoven,6302 Eindhoven Boschdijk kruising Spaaihoefweg,Verkeerslicht,75
Noord-Brabant,Eindhoven,6302 Eindhoven Boschdijk kruising Spaaihoefweg,Snelheid,710
Noord-Brabant,Eindhoven,6303 Eindhoven Boschdijk kruising 2e Lieven de Keylaan,Snelheid,1602
Noord-Brabant,Eindhoven,6303 Eindhoven Boschdijk kruising 2e Lieven de Keylaan,Verkeerslicht,44
Noord-Brabant,Eindhoven,6304 Eindhoven Boschdijk kruising Marconilaan,Verkeerslicht,185
Noord-Brabant,Eindhoven,6304 Eindhoven Boschdijk kruising Marconilaan,Snelheid,38
Noord-Brabant,Eindhoven,6305 Eindhoven Anthony Fokkerweg kruising Cor Gehrelslaan,Snelheid,2
Noord-Brabant,Eindhoven,6305 Eindhoven Anthony Fokkerweg kruising Cor Gehrelslaan,Verkeerslicht,21
Noord-Brabant,Eindhoven,6306 Eindhoven Karel de Grotelaan kruising Grieglaan,Snelheid,2407
Noord-Brabant,Eindhoven,6306 Eindhoven Karel de Grotelaan kruising Grieglaan,Verkeerslicht,112
Noord-Brabant,Eindhoven,6307 Eindhoven Hondsruglaan kruising Rode Kruislaan,Snelheid,324
Noord-Brabant,Eindhoven,6307 Eindhoven Hondsruglaan kruising Rode Kruislaan,Verkeerslicht,42
Noord-Brabant,Eindhoven,6308 Eindhoven Huizingalaan kruising Fakkellaan,Snelheid,708
Noord-Brabant,Eindhoven,6308 Eindhoven Huizingalaan kruising Fakkellaan,Verkeerslicht,57
Noord-Brabant,Eindhoven,6309 Eindhoven John F Kennedylaan kruising Onze Lieve Vrouwestraat,Snelheid,2254
Noord-Brabant,Eindhoven,6309 Eindhoven John F Kennedylaan kruising Onze Lieve Vrouwestraat,Verkeerslicht,24
Noord-Brabant,Eindhoven,6310 Eindhoven Onze Lieve Vrouwestraat kruising John F. Kennedylaan,Snelheid,32
Noord-Brabant,Eindhoven,6310 Eindhoven Onze Lieve Vrouwestraat kruising John F. Kennedylaan,Verkeerslicht,9
Noord-Brabant,Eindhoven,6311 Eindhoven Professor Holstlaan kruising Antoon Coolenlaan,Verkeerslicht,31
Noord-Brabant,Eindhoven,6311 Eindhoven Professor Holstlaan kruising Antoon Coolenlaan,Snelheid,919
Noord-Brabant,Eindhoven,6312 Eindhoven Limburglaan kruising Beemdstraat,Verkeerslicht,86
Noord-Brabant,Eindhoven,6312 Eindhoven Limburglaan kruising Beemdstraat,Snelheid,330
Noord-Brabant,Eindhoven,6313 Eindhoven Boutenslaan kruising Aalsterweg,Snelheid,165
Noord-Brabant,Eindhoven,6313 Eindhoven Boutenslaan kruising Aalsterweg,Verkeerslicht,138
Noord-Brabant,Eindhoven,6314 Eindhoven Leenderweg kruising Piuslaan,Verkeerslicht,221
Noord-Brabant,Eindhoven,6314 Eindhoven Leenderweg kruising Piuslaan,Snelheid,25
Noord-Brabant,Eindhoven,6315 Eindhoven Piuslaan kruising Leenderweg,Verkeerslicht,65
Noord-Brabant,Eindhoven,6315 Eindhoven Piuslaan kruising Leenderweg,Snelheid,142
Noord-Brabant,Eindhoven,6316 Eindhoven Hugo van der Goeslaan kruising Geldropseweg,Verkeerslicht,121
Noord-Brabant,Eindhoven,6316 Eindhoven Hugo van der Goeslaan kruising Geldropseweg,Snelheid,443
Noord-Brabant,Geldrop-Mierlo,6317 Geldrop-Mierlo Gijzenrooiseweg kruising Rielsedijk,Verkeerslicht,9
Noord-Brabant,Geldrop-Mierlo,6317 Geldrop-Mierlo Gijzenrooiseweg kruising Rielsedijk,Snelheid,396
Noord-Brabant,Geldrop-Mierlo,6318 Geldrop-Mierlo Gijzenrooiseweg kruising Aragorn richting Coevering,Verkeerslicht,9
Noord-Brabant,Geldrop-Mierlo,6318 Geldrop-Mierlo Gijzenrooiseweg kruising Aragorn richting Coevering,Snelheid,134
Noord-Brabant,Geldrop-Mierlo,6319 Geldrop-Mierlo Gijzenrooiseweg kruising Aragorn richting Zesgehuchten,Verkeerslicht,30
Noord-Brabant,Geldrop-Mierlo,6319 Geldrop-Mierlo Gijzenrooiseweg kruising Aragorn richting Zesgehuchten,Snelheid,809
Noord-Brabant,Helmond,6320 Helmond Jan van Brabantlaan kruising Wesselmanlaan,Verkeerslicht,107
Noord-Brabant,Helmond,6320 Helmond Jan van Brabantlaan kruising Wesselmanlaan,Snelheid,90
Noord-Brabant,Helmond,6321 Helmond Oostende kruising Kanaaldijk Noord-Oost,Verkeerslicht,41
Noord-Brabant,Helmond,6321 Helmond Oostende kruising Kanaaldijk Noord-Oost,Snelheid,167
Noord-Brabant,Helmond,6322 Helmond Kanaaldijk Noord West kruising Julianalaan,Verkeerslicht,26
Noord-Brabant,Helmond,6322 Helmond Kanaaldijk Noord West kruising Julianalaan,Snelheid,92
Noord-Brabant,Helmond,6323 Helmond Wethouder van Wellaan kruising Bakelsedijk,Snelheid,46
Noord-Brabant,Helmond,6323 Helmond Wethouder van Wellaan kruising Bakelsedijk,Verkeerslicht,13
Noord-Brabant,'s-Hertogenbosch,6324 's-Hertogenbosch Bruistensingel kruising De Harendonkweg,Verkeerslicht,92
Noord-Brabant,'s-Hertogenbosch,6324 's-Hertogenbosch Bruistensingel kruising De Harendonkweg,Snelheid,631
Noord-Brabant,'s-Hertogenbosch,6325 's-Hertogenbosch Bruistensingel kruising Balkweg,Verkeerslicht,3
Noord-Brabant,'s-Hertogenbosch,6325 's-Hertogenbosch Bruistensingel kruising Balkweg,Snelheid,683
Noord-Brabant,'s-Hertogenbosch,6326 's-Hertogenbosch Bruistensingel kruising Zevenhontseweg ri Bazeldonk,Snelheid,1521
Noord-Brabant,'s-Hertogenbosch,6327 's-Hertogenbosch Bruistensingel kruising Zevenhontseweg ri Rosmalen,Snelheid,3158
Noord-Brabant,'s-Hertogenbosch,6328 's-Hertogenbosch Bruistensingel kruising Hervensebaan,Verkeerslicht,19
Noord-Brabant,'s-Hertogenbosch,6328 's-Hertogenbosch Bruistensingel kruising Hervensebaan,Snelheid,415
Noord-Brabant,'s-Hertogenbosch,6329 's-Hertogenbosch van Grobbendoncklaan kruising Graafseweg,Verkeerslicht,29
Noord-Brabant,'s-Hertogenbosch,6329 's-Hertogenbosch van Grobbendoncklaan kruising Graafseweg,Snelheid,133
Noord-Brabant,'s-Hertogenbosch,6331 's-Hertogenbosch Hambakenweg kruising Orthen,Verkeerslicht,34
Noord-Brabant,'s-Hertogenbosch,6331 's-Hertogenbosch Hambakenweg kruising Orthen,Snelheid,1358
Noord-Brabant,'s-Hertogenbosch,6332 's-Hertogenbosch Orthen kruising Het Wielsem,Verkeerslicht,36
Noord-Brabant,'s-Hertogenbosch,6332 's-Hertogenbosch Orthen kruising Het Wielsem,Snelheid,698
Noord-Brabant,'s-Hertogenbosch,6333 's-Hertogenbosch Orthenseweg kruising Vogelstraat,Verkeerslicht,65
Noord-Brabant,'s-Hertogenbosch,6333 's-Hertogenbosch Orthenseweg kruising Vogelstraat,Snelheid,1010
Noord-Brabant,'s-Hertogenbosch,6334 's-Hertogenbosch Zandzuigerstraat kruising Nelson Mandelalaan,Snelheid,1131
Noord-Brabant,'s-Hertogenbosch,6334 's-Hertogenbosch Zandzuigerstraat kruising Nelson Mandelalaan,Verkeerslicht,87
Noord-Brabant,'s-Hertogenbosch,6335 's-Hertogenbosch Zandzuigerstraat kruising Ertveldweg,Snelheid,1180
Noord-Brabant,'s-Hertogenbosch,6335 's-Hertogenbosch Zandzuigerstraat kruising Ertveldweg,Verkeerslicht,77
Noord-Brabant,Oss,6336 Oss Hertogin Johannasingel kruising Kromstraat richting Witte Hoef,Snelheid,65
Noord-Brabant,Oss,6336 Oss Hertogin Johannasingel kruising Kromstraat richting Witte Hoef,Verkeerslicht,49
Noord-Brabant,Helmond,6337 Helmond N270 Europaweg kruising Brandevoortse Dreef,Verkeerslicht,77
Noord-Brabant,Helmond,6337 Helmond N270 Europaweg kruising Brandevoortse Dreef,Snelheid,3365
Noord-Brabant,Helmond,6338 Helmond N270 Europaweg kruising Schootense Dreef,Snelheid,1615
Noord-Brabant,Helmond,6338 Helmond N270 Europaweg kruising Schootense Dreef,Verkeerslicht,36
Noord-Brabant,Helmond,6339 Helmond N270 Europaweg kruising Hortsedijk richting Deurne,Snelheid,3411
Noord-Brabant,Helmond,6339 Helmond N270 Europaweg kruising Hortsedijk richting Deurne,Verkeerslicht,134
Noord-Brabant,Helmond,6340 Helmond N270 Europaweg kruising Hortsedijk,Verkeerslicht,30
Noord-Brabant,Helmond,6340 Helmond N270 Europaweg kruising Hortsedijk,Snelheid,6117
Noord-Brabant,Helmond,6341 Helmond N270 Kasteel Traverse kruising Stationsstraat,Snelheid,1605
Noord-Brabant,Helmond,6341 Helmond N270 Kasteel Traverse kruising Stationsstraat,Verkeerslicht,53
Noord-Brabant,Helmond,6342 Helmond N270 Kasteel Traverse kruising Zuidende,Snelheid,1487
Noord-Brabant,Helmond,6342 Helmond N270 Kasteel Traverse kruising Zuidende,Verkeerslicht,28
Noord-Brabant,Helmond,6343 Helmond N270 Deurneseweg kruising Rivierensingel,Snelheid,360
Noord-Brabant,Helmond,6343 Helmond N270 Deurneseweg kruising Rivierensingel,Verkeerslicht,14
Noord-Brabant,Gemert-Bakel,6344 Gemert-Bakel N272 Elsendorpseweg thv hmp 9.6,Snelheid,3887
Noord-Brabant,Gemert-Bakel,6345 Gemert-Bakel N272 Elsendorpseweg thv hmp 12.2,Snelheid,1936
Noord-Brabant,Gemert-Bakel,6346 Gemert-Bakel N607 Bakelsebrug thv hmp 2.0,Snelheid,896
Noord-Brabant,Helmond,6347 Helmond Kanaaldijk Zuid-West kruising Engelseweg,Snelheid,117
Noord-Brabant,Helmond,6347 Helmond Kanaaldijk Zuid-West kruising Engelseweg,Verkeerslicht,118
Noord-Brabant,Helmond,6348 Helmond Heeklaan kruising Kanaaldijk Zuid-West,Verkeerslicht,34
Noord-Brabant,Helmond,6348 Helmond Heeklaan kruising Kanaaldijk Zuid-West,Snelheid,317
Noord-Brabant,Geldrop-Mierlo,6349 Geldrop-Mierlo Mierloseweg kruising Dwarsstraat,Verkeerslicht,36
Noord-Brabant,Geldrop-Mierlo,6349 Geldrop-Mierlo Mierloseweg kruising Dwarsstraat,Snelheid,344
Noord-Brabant,Geldrop-Mierlo,6350 Geldrop-Mierlo Mierloseweg kruising Spoelstraat,Snelheid,909
Noord-Brabant,Geldrop-Mierlo,6350 Geldrop-Mierlo Mierloseweg kruising Spoelstraat,Verkeerslicht,38
Noord-Brabant,Meierijstad,6351 Meierijstad Veghelsedijk thv hmp 4.0,Snelheid,8074
Noord-Holland,Heemstede,3019 Heemstede N201 Heemsteedse Dreef thv perceel 81,Snelheid,1154
Noord-Holland,Heemstede,3020 Heemstede N201 Cruquiusweg thv perceel 1,Snelheid,362
Noord-Holland,Haarlem,3070 Haarlem N205 Fonteinlaan thv perceel 1,Snelheid,1662
Noord-Holland,Haarlem,3071 Haarlem N205 Dreef thv perceel 46,Snelheid,1325
Noord-Holland,Haarlem,3201 Haarlem N208 Delftlaan kruising Kleverlaan,Snelheid,21
Noord-Holland,Haarlem,3201 Haarlem N208 Delftlaan kruising Kleverlaan,Verkeerslicht,1
Noord-Holland,Haarlem,3202 Haarlem N208 Delftlaan kruising Pim Mulierlaan,Verkeerslicht,20
Noord-Holland,Haarlem,3202 Haarlem N208 Delftlaan kruising Pim Mulierlaan,Snelheid,195
Noord-Holland,Haarlem,3203 Haarlem N208 Westelijke Randweg kruising Kleverlaan,Snelheid,263
Noord-Holland,Haarlem,3203 Haarlem N208 Westelijke Randweg kruising Kleverlaan,Verkeerslicht,11
Noord-Holland,Haarlem,3206 Haarlem N208 Westelijke Randweg kruising Zijlweg richting Heemstede,Verkeerslicht,24
Noord-Holland,Haarlem,3206 Haarlem N208 Westelijke Randweg kruising Zijlweg richting Heemstede,Snelheid,550
Noord-Holland,Haarlem,3208 Haarlem N208 Westelijke Randweg kruising Zijlweg richting IJmuiden,Verkeerslicht,20
Noord-Holland,Haarlem,3208 Haarlem N208 Westelijke Randweg kruising Zijlweg richting IJmuiden,Snelheid,624
Noord-Holland,Amsterdam,3210 Amsterdam S102 Basisweg kruising Radarweg,Snelheid,822
Noord-Holland,Amsterdam,3210 Amsterdam S102 Basisweg kruising Radarweg,Verkeerslicht,74
Noord-Holland,Amsterdam,3211 Amsterdam S112 Wibautstraat kruising President Steynstraat,Snelheid,870
Noord-Holland,Amsterdam,3211 Amsterdam S112 Wibautstraat kruising President Steynstraat,Verkeerslicht,146
Noord-Holland,Amsterdam,3212 Amsterdam S100 Stadhouderskade kruising Westeinde,Verkeerslicht,386
Noord-Holland,Amsterdam,3212 Amsterdam S100 Stadhouderskade kruising Westeinde,Snelheid,5370
Noord-Holland,Alkmaar,3307 Alkmaar N9 Heilooër Tolweg kruising Kennemerstraatweg richting Egmond,Verkeerslicht,43
Noord-Holland,Alkmaar,3310 Alkmaar N9 Heilooër Tolweg kruising Kennemerstraatweg richting Haarlem,Verkeerslicht,62
Noord-Holland,Alkmaar,3310 Alkmaar N9 Heilooër Tolweg kruising Kennemerstraatweg richting Haarlem,Snelheid,176
Noord-Holland,Amsterdam,3311 Amsterdam S114 IJburglaan kruising Zuiderzeeweg,Snelheid,845
Noord-Holland,Amsterdam,3311 Amsterdam S114 IJburglaan kruising Zuiderzeeweg,Verkeerslicht,119
Noord-Holland,Amsterdam,3312 Amsterdam S114 Piet Heintunnel kruising Zuiderzeeweg,Snelheid,2127
Noord-Holland,Amsterdam,3312 Amsterdam S114 Piet Heintunnel kruising Zuiderzeeweg,Verkeerslicht,164
Noord-Holland,Amsterdam,3325 Amsterdam S100 Stadhouderskade kruising Leidseplein richting Nassaukade,Verkeerslicht,653
Noord-Holland,Amsterdam,3325 Amsterdam S100 Stadhouderskade kruising Leidseplein richting Nassaukade,Snelheid,9185
Noord-Holland,Amsterdam,3326 Amsterdam S100 Stadhouderskade Kruising Ferdinand Bolstraat ri. Mauritskade,Verkeerslicht,782
Noord-Holland,Amsterdam,3326 Amsterdam S100 Stadhouderskade Kruising Ferdinand Bolstraat ri. Mauritskade,Snelheid,4283
Noord-Holland,Amsterdam,3327 Amsterdam S100 Stadhouderskade Kruising Weteringlaan richting Nassaukade,Snelheid,3381
Noord-Holland,Amsterdam,3327 Amsterdam S100 Stadhouderskade Kruising Weteringlaan richting Nassaukade,Verkeerslicht,491
Noord-Holland,Haarlemmermeer,3345 Haarlemmermeer Van Heuven Goedhartlaan kruising Altenburg,Verkeerslicht,21
Noord-Holland,Haarlemmermeer,3345 Haarlemmermeer Van Heuven Goedhartlaan kruising Altenburg,Snelheid,284
Noord-Holland,Haarlemmermeer,3346 Haarlemmermeer Van Heuven Goedhartlaan kruising Asserweg,Verkeerslicht,41
Noord-Holland,Haarlemmermeer,3346 Haarlemmermeer Van Heuven Goedhartlaan kruising Asserweg,Snelheid,254
Noord-Holland,Haarlem,3430 Haarlem N208 Westelijke Randweg kruising Leidsevaartweg richting Heemstede,Verkeerslicht,39
Noord-Holland,Haarlem,3430 Haarlem N208 Westelijke Randweg kruising Leidsevaartweg richting Heemstede,Snelheid,234
Noord-Holland,Haarlem,3431 Haarlem N208 Westelijke Randweg kruising Leidsevaartweg richting Bloemendaal,Verkeerslicht,7
Noord-Holland,Haarlem,3431 Haarlem N208 Westelijke Randweg kruising Leidsevaartweg richting Bloemendaal,Snelheid,50
Noord-Holland,Haarlem,3432 Haarlem N208 Delftlaan kruising Orionweg,Snelheid,438
Noord-Holland,Haarlem,3432 Haarlem N208 Delftlaan kruising Orionweg,Verkeerslicht,14
Noord-Holland,Amsterdam,3434 Amsterdam N247 Nieuwe Leeuwarderweg kruising Toerit A10,Snelheid,938
Noord-Holland,Amsterdam,3434 Amsterdam N247 Nieuwe Leeuwarderweg kruising Toerit A10,Verkeerslicht,41
Noord-Holland,Amsterdam,3435 Amsterdam S106 Afrit A10 kruising Cornelis Lelylaan,Verkeerslicht,152
Noord-Holland,Amsterdam,3435 Amsterdam S106 Afrit A10 kruising Cornelis Lelylaan,Snelheid,28
Noord-Holland,Ouder-Amstel,3439 Ouder-Amstel S112 Gooiseweg kruising Toerit A10,Verkeerslicht,65
Noord-Holland,Ouder-Amstel,3439 Ouder-Amstel S112 Gooiseweg kruising Toerit A10,Snelheid,36
Noord-Holland,Hilversum,3440 Hilversum N525 Larenseweg kruising Johannes Geradtsweg,Verkeerslicht,13
Noord-Holland,Zaanstad,3561 Zaanstad N516 Dr. J.M. den Uylweg kruising Wibautstraat,Verkeerslicht,36
Noord-Holland,Zaanstad,3561 Zaanstad N516 Dr. J.M. den Uylweg kruising Wibautstraat,Snelheid,1084
Noord-Holland,Aalsmeer,3569 Aalsmeer Burgemeester Brouwerweg (N201) Kruising Legmeerdijk (N231),Snelheid,127
Noord-Holland,Aalsmeer,3569 Aalsmeer Burgemeester Brouwerweg (N201) Kruising Legmeerdijk (N231),Verkeerslicht,129
Noord-Holland,Amstelveen,3570 Amstelveen Legmeerdijk (N231) Kruising Provincialeweg (N201),Verkeerslicht,71
Noord-Holland,Amstelveen,3570 Amstelveen Legmeerdijk (N231) Kruising Provincialeweg (N201),Snelheid,659
Noord-Holland,Den Helder,3639 Den Helder Lange Vliet thv perceel 8,Snelheid,123
Noord-Holland,Den Helder,3640 Den Helder Nieuwe Weg thv perceel 30,Snelheid,38
Noord-Holland,Haarlemmermeer,3642 Haarlemmermeer Lijnderdijk thv perceel 216,Snelheid,228
Noord-Holland,Haarlemmermeer,3643 Haarlemmermeer Hillegommerdijk thv perceel 88,Snelheid,176
Noord-Holland,Haarlemmermeer,3644 Haarlemmermeer Aalsmeerderdijk thv perceel 592,Snelheid,188
Noord-Holland,Haarlemmermeer,3645 Haarlemmermeer Aalsmeerderdijk thv perceel 476,Snelheid,361
Noord-Holland,Haarlemmermeer,3646 Haarlemmermeer Leimuiderdijk thv perceel 64,Snelheid,148
Noord-Holland,Haarlemmermeer,3647 Haarlemmermeer N232 Schipholweg thv hmp 21.8,Snelheid,2166
Noord-Holland,Haarlemmermeer,3648 Haarlemmermeer Hillegommerdijk thv kruising Spieringweg,Snelheid,267
Noord-Holland,Hilversum,3650 Hilversum Johannes Geradtsweg thv perceel 128,Snelheid,301
Noord-Holland,Hilversum,3651 Hilversum Johannes Geradtsweg thv perceel 159,Snelheid,504
Noord-Holland,Wijdemeren,3655 Wijdemeren Nieuw-Loosdrechtsedijk thv perceel 225,Snelheid,23
Noord-Holland,Wijdemeren,3656 Wijdemeren Nieuw-Loosdrechtsedijk thv perceel 192,Snelheid,444
Noord-Holland,Haarlemmermeer,3747 Haarlemmermeer Bennebroekerdijk thv perceel 29,Snelheid,183
Noord-Holland,Alkmaar,3824 Alkmaar N9 Martin Luther Kingweg kruising Huiswaarderweg,Verkeerslicht,19
Noord-Holland,Alkmaar,3824 Alkmaar N9 Martin Luther Kingweg kruising Huiswaarderweg,Snelheid,278
Noord-Holland,Alkmaar,3825 Alkmaar N9 Steve Bikoweg kruising Huiswaarderweg,Snelheid,606
Noord-Holland,Alkmaar,3825 Alkmaar N9 Steve Bikoweg kruising Huiswaarderweg,Verkeerslicht,46
Noord-Holland,Zaanstad,3826 Zaanstad N203 Provincialeweg kruising Guisweg ri Wormerveer,Verkeerslicht,104
Noord-Holland,Zaanstad,3826 Zaanstad N203 Provincialeweg kruising Guisweg ri Wormerveer,Snelheid,13
Noord-Holland,Zaanstad,3827 Zaanstad N203 Provincialeweg kruising Guisweg ri Zaandam,Verkeerslicht,11
Noord-Holland,Zaanstad,3827 Zaanstad N203 Provincialeweg kruising Guisweg ri Zaandam,Snelheid,34
Noord-Holland,Purmerend,3828 Purmerend Gorslaan kruising Linneauslaan,Verkeerslicht,8
Noord-Holland,Purmerend,3828 Purmerend Gorslaan kruising Linneauslaan,Snelheid,24
Noord-Holland,Purmerend,3829 Purmerend Gorslaan kruising Weteringstraat,Verkeerslicht,14
Noord-Holland,Purmerend,3829 Purmerend Gorslaan kruising Weteringstraat,Snelheid,29
Noord-Holland,Purmerend,3830 Purmerend Waterlandlaan kruising Gorslaan centrum uit,Snelheid,13
Noord-Holland,Purmerend,3830 Purmerend Waterlandlaan kruising Gorslaan centrum uit,Verkeerslicht,2
Noord-Holland,Purmerend,3831 Purmerend Waterlandlaan kruising Gorslaan richting centrum,Verkeerslicht,11
Noord-Holland,Purmerend,3831 Purmerend Waterlandlaan kruising Gorslaan richting centrum,Snelheid,12
Noord-Holland,Haarlemmermeer,3833 Haarlemmermeer N201 Kruisweg kruising Leenderbos,Verkeerslicht,292
Noord-Holland,Haarlemmermeer,3833 Haarlemmermeer N201 Kruisweg kruising Leenderbos,Snelheid,290
Noord-Holland,Haarlem,3834 Haarlem N205 Schipholweg kruising Amerikaweg,Verkeerslicht,636
